survey_id,question_id,image_id,dataset,filename,type,disease_token
4,159,25,DRIVE,001771-median-laddernet-drive.png,segmap,normal
4,159,43,DRIVE,001771-median-eswanet-drive.png,segmap,normal
4,159,19,originals,001771.png,original,normal
4,160,21,DRIVE,001771-median-vgan-drive.png,segmap,normal
4,160,58,DRIVE,001771-median-unet-drive.png,segmap,normal
4,160,19,originals,001771.png,original,normal
4,161,55,DRIVE,001771-median-iternet-drive.png,segmap,normal
4,161,58,DRIVE,001771-median-unet-drive.png,segmap,normal
4,161,19,originals,001771.png,original,normal
4,162,27,DRIVE,001771-median-vesselunet-drive.png,segmap,normal
4,162,43,DRIVE,001771-median-eswanet-drive.png,segmap,normal
4,162,19,originals,001771.png,original,normal
4,163,20,DRIVE,001771-median-iternet_uni-drive.png,segmap,normal
4,163,43,DRIVE,001771-median-eswanet-drive.png,segmap,normal
4,163,19,originals,001771.png,original,normal
4,164,20,DRIVE,001771-median-iternet_uni-drive.png,segmap,normal
4,164,58,DRIVE,001771-median-unet-drive.png,segmap,normal
4,164,19,originals,001771.png,original,normal
4,165,27,DRIVE,001771-median-vesselunet-drive.png,segmap,normal
4,165,58,DRIVE,001771-median-unet-drive.png,segmap,normal
4,165,19,originals,001771.png,original,normal
4,166,43,DRIVE,001771-median-eswanet-drive.png,segmap,normal
4,166,55,DRIVE,001771-median-iternet-drive.png,segmap,normal
4,166,19,originals,001771.png,original,normal
4,167,21,DRIVE,001771-median-vgan-drive.png,segmap,normal
4,167,43,DRIVE,001771-median-eswanet-drive.png,segmap,normal
4,167,19,originals,001771.png,original,normal
4,168,20,DRIVE,001771-median-iternet_uni-drive.png,segmap,normal
4,168,46,DRIVE,001771-median-saunet-drive.png,segmap,normal
4,168,19,originals,001771.png,original,normal
5,169,24,DRIVE,003597-max-saunet-drive.png,segmap,normal
5,169,35,DRIVE,003597-max-iternet-drive.png,segmap,normal
5,169,7,originals,003597.png,original,normal
5,170,24,DRIVE,003597-max-saunet-drive.png,segmap,normal
5,170,53,DRIVE,003597-max-laddernet-drive.png,segmap,normal
5,170,7,originals,003597.png,original,normal
5,171,59,DRIVE,003597-max-vesselunet-drive.png,segmap,normal
5,171,62,DRIVE,003597-max-eswanet-drive.png,segmap,normal
5,171,7,originals,003597.png,original,normal
5,172,24,DRIVE,003597-max-saunet-drive.png,segmap,normal
5,172,44,DRIVE,003597-max-unet-drive.png,segmap,normal
5,172,7,originals,003597.png,original,normal
5,173,53,DRIVE,003597-max-laddernet-drive.png,segmap,normal
5,173,62,DRIVE,003597-max-eswanet-drive.png,segmap,normal
5,173,7,originals,003597.png,original,normal
5,174,44,DRIVE,003597-max-unet-drive.png,segmap,normal
5,174,62,DRIVE,003597-max-eswanet-drive.png,segmap,normal
5,174,7,originals,003597.png,original,normal
5,175,24,DRIVE,003597-max-saunet-drive.png,segmap,normal
5,175,44,DRIVE,003597-max-unet-drive.png,segmap,normal
5,175,7,originals,003597.png,original,normal
5,176,23,DRIVE,003597-max-iternet_uni-drive.png,segmap,normal
5,176,53,DRIVE,003597-max-laddernet-drive.png,segmap,normal
5,176,7,originals,003597.png,original,normal
5,177,44,DRIVE,003597-max-unet-drive.png,segmap,normal
5,177,62,DRIVE,003597-max-eswanet-drive.png,segmap,normal
5,177,7,originals,003597.png,original,normal
5,178,23,DRIVE,003597-max-iternet_uni-drive.png,segmap,normal
5,178,24,DRIVE,003597-max-saunet-drive.png,segmap,normal
5,178,7,originals,003597.png,original,normal
5,179,44,DRIVE,003597-max-unet-drive.png,segmap,normal
5,179,59,DRIVE,003597-max-vesselunet-drive.png,segmap,normal
5,179,7,originals,003597.png,original,normal
5,180,53,DRIVE,003597-max-laddernet-drive.png,segmap,normal
5,180,62,DRIVE,003597-max-eswanet-drive.png,segmap,normal
5,180,7,originals,003597.png,original,normal
5,181,23,DRIVE,003597-max-iternet_uni-drive.png,segmap,normal
5,181,62,DRIVE,003597-max-eswanet-drive.png,segmap,normal
5,181,7,originals,003597.png,original,normal
5,182,23,DRIVE,003597-max-iternet_uni-drive.png,segmap,normal
5,182,59,DRIVE,003597-max-vesselunet-drive.png,segmap,normal
5,182,7,originals,003597.png,original,normal
5,183,35,DRIVE,003597-max-iternet-drive.png,segmap,normal
5,183,53,DRIVE,003597-max-laddernet-drive.png,segmap,normal
5,183,7,originals,003597.png,original,normal
5,184,24,DRIVE,003597-max-saunet-drive.png,segmap,normal
5,184,63,DRIVE,003597-max-vgan-drive.png,segmap,normal
5,184,7,originals,003597.png,original,normal
5,185,53,DRIVE,003597-max-laddernet-drive.png,segmap,normal
5,185,63,DRIVE,003597-max-vgan-drive.png,segmap,normal
5,185,7,originals,003597.png,original,normal
5,186,24,DRIVE,003597-max-saunet-drive.png,segmap,normal
5,186,62,DRIVE,003597-max-eswanet-drive.png,segmap,normal
5,186,7,originals,003597.png,original,normal
5,187,23,DRIVE,003597-max-iternet_uni-drive.png,segmap,normal
5,187,35,DRIVE,003597-max-iternet-drive.png,segmap,normal
5,187,7,originals,003597.png,original,normal
5,188,53,DRIVE,003597-max-laddernet-drive.png,segmap,normal
5,188,59,DRIVE,003597-max-vesselunet-drive.png,segmap,normal
5,188,7,originals,003597.png,original,normal
5,189,53,DRIVE,003597-max-laddernet-drive.png,segmap,normal
5,189,59,DRIVE,003597-max-vesselunet-drive.png,segmap,normal
5,189,7,originals,003597.png,original,normal
5,190,23,DRIVE,003597-max-iternet_uni-drive.png,segmap,normal
5,190,62,DRIVE,003597-max-eswanet-drive.png,segmap,normal
5,190,7,originals,003597.png,original,normal
5,191,24,DRIVE,003597-max-saunet-drive.png,segmap,normal
5,191,59,DRIVE,003597-max-vesselunet-drive.png,segmap,normal
5,191,7,originals,003597.png,original,normal
5,192,59,DRIVE,003597-max-vesselunet-drive.png,segmap,normal
5,192,63,DRIVE,003597-max-vgan-drive.png,segmap,normal
5,192,7,originals,003597.png,original,normal
5,193,23,DRIVE,003597-max-iternet_uni-drive.png,segmap,normal
5,193,44,DRIVE,003597-max-unet-drive.png,segmap,normal
5,193,7,originals,003597.png,original,normal
5,194,44,DRIVE,003597-max-unet-drive.png,segmap,normal
5,194,63,DRIVE,003597-max-vgan-drive.png,segmap,normal
5,194,7,originals,003597.png,original,normal
5,195,23,DRIVE,003597-max-iternet_uni-drive.png,segmap,normal
5,195,24,DRIVE,003597-max-saunet-drive.png,segmap,normal
5,195,7,originals,003597.png,original,normal
5,196,44,DRIVE,003597-max-unet-drive.png,segmap,normal
5,196,63,DRIVE,003597-max-vgan-drive.png,segmap,normal
5,196,7,originals,003597.png,original,normal
5,197,24,DRIVE,003597-max-saunet-drive.png,segmap,normal
5,197,59,DRIVE,003597-max-vesselunet-drive.png,segmap,normal
5,197,7,originals,003597.png,original,normal
5,198,23,DRIVE,003597-max-iternet_uni-drive.png,segmap,normal
5,198,63,DRIVE,003597-max-vgan-drive.png,segmap,normal
5,198,7,originals,003597.png,original,normal
5,199,24,DRIVE,003597-max-saunet-drive.png,segmap,normal
5,199,62,DRIVE,003597-max-eswanet-drive.png,segmap,normal
5,199,7,originals,003597.png,original,normal
5,200,35,DRIVE,003597-max-iternet-drive.png,segmap,normal
5,200,62,DRIVE,003597-max-eswanet-drive.png,segmap,normal
5,200,7,originals,003597.png,original,normal
5,201,35,DRIVE,003597-max-iternet-drive.png,segmap,normal
5,201,62,DRIVE,003597-max-eswanet-drive.png,segmap,normal
5,201,7,originals,003597.png,original,normal
5,202,59,DRIVE,003597-max-vesselunet-drive.png,segmap,normal
5,202,63,DRIVE,003597-max-vgan-drive.png,segmap,normal
5,202,7,originals,003597.png,original,normal
5,203,44,DRIVE,003597-max-unet-drive.png,segmap,normal
5,203,53,DRIVE,003597-max-laddernet-drive.png,segmap,normal
5,203,7,originals,003597.png,original,normal
5,204,62,DRIVE,003597-max-eswanet-drive.png,segmap,normal
5,204,63,DRIVE,003597-max-vgan-drive.png,segmap,normal
5,204,7,originals,003597.png,original,normal
5,205,62,DRIVE,003597-max-eswanet-drive.png,segmap,normal
5,205,63,DRIVE,003597-max-vgan-drive.png,segmap,normal
5,205,7,originals,003597.png,original,normal
5,206,35,DRIVE,003597-max-iternet-drive.png,segmap,normal
5,206,63,DRIVE,003597-max-vgan-drive.png,segmap,normal
5,206,7,originals,003597.png,original,normal
5,207,23,DRIVE,003597-max-iternet_uni-drive.png,segmap,normal
5,207,63,DRIVE,003597-max-vgan-drive.png,segmap,normal
5,207,7,originals,003597.png,original,normal
5,208,35,DRIVE,003597-max-iternet-drive.png,segmap,normal
5,208,44,DRIVE,003597-max-unet-drive.png,segmap,normal
5,208,7,originals,003597.png,original,normal
5,209,35,DRIVE,003597-max-iternet-drive.png,segmap,normal
5,209,59,DRIVE,003597-max-vesselunet-drive.png,segmap,normal
5,209,7,originals,003597.png,original,normal
5,210,35,DRIVE,003597-max-iternet-drive.png,segmap,normal
5,210,53,DRIVE,003597-max-laddernet-drive.png,segmap,normal
5,210,7,originals,003597.png,original,normal
6,211,30,DRIVE,003945-max-iternet_uni-drive.png,segmap,normal
6,211,32,DRIVE,003945-max-vgan-drive.png,segmap,normal
6,211,15,originals,003945.png,original,normal
6,212,32,DRIVE,003945-max-vgan-drive.png,segmap,normal
6,212,51,DRIVE,003945-max-vesselunet-drive.png,segmap,normal
6,212,15,originals,003945.png,original,normal
6,213,42,DRIVE,003945-max-laddernet-drive.png,segmap,normal
6,213,60,DRIVE,003945-max-saunet-drive.png,segmap,normal
6,213,15,originals,003945.png,original,normal
6,214,30,DRIVE,003945-max-iternet_uni-drive.png,segmap,normal
6,214,32,DRIVE,003945-max-vgan-drive.png,segmap,normal
6,214,15,originals,003945.png,original,normal
6,215,26,DRIVE,003945-max-eswanet-drive.png,segmap,normal
6,215,32,DRIVE,003945-max-vgan-drive.png,segmap,normal
6,215,15,originals,003945.png,original,normal
6,216,33,DRIVE,003945-max-unet-drive.png,segmap,normal
6,216,42,DRIVE,003945-max-laddernet-drive.png,segmap,normal
6,216,15,originals,003945.png,original,normal
6,217,47,DRIVE,003945-max-iternet-drive.png,segmap,normal
6,217,51,DRIVE,003945-max-vesselunet-drive.png,segmap,normal
6,217,15,originals,003945.png,original,normal
6,218,32,DRIVE,003945-max-vgan-drive.png,segmap,normal
6,218,60,DRIVE,003945-max-saunet-drive.png,segmap,normal
6,218,15,originals,003945.png,original,normal
6,219,30,DRIVE,003945-max-iternet_uni-drive.png,segmap,normal
6,219,60,DRIVE,003945-max-saunet-drive.png,segmap,normal
6,219,15,originals,003945.png,original,normal
6,220,26,DRIVE,003945-max-eswanet-drive.png,segmap,normal
6,220,47,DRIVE,003945-max-iternet-drive.png,segmap,normal
6,220,15,originals,003945.png,original,normal
6,221,33,DRIVE,003945-max-unet-drive.png,segmap,normal
6,221,60,DRIVE,003945-max-saunet-drive.png,segmap,normal
6,221,15,originals,003945.png,original,normal
6,222,26,DRIVE,003945-max-eswanet-drive.png,segmap,normal
6,222,60,DRIVE,003945-max-saunet-drive.png,segmap,normal
6,222,15,originals,003945.png,original,normal
6,223,26,DRIVE,003945-max-eswanet-drive.png,segmap,normal
6,223,30,DRIVE,003945-max-iternet_uni-drive.png,segmap,normal
6,223,15,originals,003945.png,original,normal
6,224,42,DRIVE,003945-max-laddernet-drive.png,segmap,normal
6,224,51,DRIVE,003945-max-vesselunet-drive.png,segmap,normal
6,224,15,originals,003945.png,original,normal
6,225,32,DRIVE,003945-max-vgan-drive.png,segmap,normal
6,225,51,DRIVE,003945-max-vesselunet-drive.png,segmap,normal
6,225,15,originals,003945.png,original,normal
6,226,26,DRIVE,003945-max-eswanet-drive.png,segmap,normal
6,226,32,DRIVE,003945-max-vgan-drive.png,segmap,normal
6,226,15,originals,003945.png,original,normal
6,227,30,DRIVE,003945-max-iternet_uni-drive.png,segmap,normal
6,227,33,DRIVE,003945-max-unet-drive.png,segmap,normal
6,227,15,originals,003945.png,original,normal
6,228,42,DRIVE,003945-max-laddernet-drive.png,segmap,normal
6,228,60,DRIVE,003945-max-saunet-drive.png,segmap,normal
6,228,15,originals,003945.png,original,normal
6,229,32,DRIVE,003945-max-vgan-drive.png,segmap,normal
6,229,33,DRIVE,003945-max-unet-drive.png,segmap,normal
6,229,15,originals,003945.png,original,normal
6,230,51,DRIVE,003945-max-vesselunet-drive.png,segmap,normal
6,230,60,DRIVE,003945-max-saunet-drive.png,segmap,normal
6,230,15,originals,003945.png,original,normal
6,231,42,DRIVE,003945-max-laddernet-drive.png,segmap,normal
6,231,47,DRIVE,003945-max-iternet-drive.png,segmap,normal
6,231,15,originals,003945.png,original,normal
6,232,26,DRIVE,003945-max-eswanet-drive.png,segmap,normal
6,232,30,DRIVE,003945-max-iternet_uni-drive.png,segmap,normal
6,232,15,originals,003945.png,original,normal
6,233,33,DRIVE,003945-max-unet-drive.png,segmap,normal
6,233,42,DRIVE,003945-max-laddernet-drive.png,segmap,normal
6,233,15,originals,003945.png,original,normal
6,234,26,DRIVE,003945-max-eswanet-drive.png,segmap,normal
6,234,42,DRIVE,003945-max-laddernet-drive.png,segmap,normal
6,234,15,originals,003945.png,original,normal
6,235,30,DRIVE,003945-max-iternet_uni-drive.png,segmap,normal
6,235,51,DRIVE,003945-max-vesselunet-drive.png,segmap,normal
6,235,15,originals,003945.png,original,normal
6,236,26,DRIVE,003945-max-eswanet-drive.png,segmap,normal
6,236,51,DRIVE,003945-max-vesselunet-drive.png,segmap,normal
6,236,15,originals,003945.png,original,normal
6,237,26,DRIVE,003945-max-eswanet-drive.png,segmap,normal
6,237,33,DRIVE,003945-max-unet-drive.png,segmap,normal
6,237,15,originals,003945.png,original,normal
6,238,30,DRIVE,003945-max-iternet_uni-drive.png,segmap,normal
6,238,60,DRIVE,003945-max-saunet-drive.png,segmap,normal
6,238,15,originals,003945.png,original,normal
6,239,26,DRIVE,003945-max-eswanet-drive.png,segmap,normal
6,239,60,DRIVE,003945-max-saunet-drive.png,segmap,normal
6,239,15,originals,003945.png,original,normal
6,240,26,DRIVE,003945-max-eswanet-drive.png,segmap,normal
6,240,47,DRIVE,003945-max-iternet-drive.png,segmap,normal
6,240,15,originals,003945.png,original,normal
6,241,47,DRIVE,003945-max-iternet-drive.png,segmap,normal
6,241,60,DRIVE,003945-max-saunet-drive.png,segmap,normal
6,241,15,originals,003945.png,original,normal
6,242,30,DRIVE,003945-max-iternet_uni-drive.png,segmap,normal
6,242,42,DRIVE,003945-max-laddernet-drive.png,segmap,normal
6,242,15,originals,003945.png,original,normal
6,243,51,DRIVE,003945-max-vesselunet-drive.png,segmap,normal
6,243,60,DRIVE,003945-max-saunet-drive.png,segmap,normal
6,243,15,originals,003945.png,original,normal
6,244,32,DRIVE,003945-max-vgan-drive.png,segmap,normal
6,244,47,DRIVE,003945-max-iternet-drive.png,segmap,normal
6,244,15,originals,003945.png,original,normal
6,245,32,DRIVE,003945-max-vgan-drive.png,segmap,normal
6,245,47,DRIVE,003945-max-iternet-drive.png,segmap,normal
6,245,15,originals,003945.png,original,normal
6,246,30,DRIVE,003945-max-iternet_uni-drive.png,segmap,normal
6,246,33,DRIVE,003945-max-unet-drive.png,segmap,normal
6,246,15,originals,003945.png,original,normal
6,247,26,DRIVE,003945-max-eswanet-drive.png,segmap,normal
6,247,51,DRIVE,003945-max-vesselunet-drive.png,segmap,normal
6,247,15,originals,003945.png,original,normal
6,248,33,DRIVE,003945-max-unet-drive.png,segmap,normal
6,248,47,DRIVE,003945-max-iternet-drive.png,segmap,normal
6,248,15,originals,003945.png,original,normal
6,249,30,DRIVE,003945-max-iternet_uni-drive.png,segmap,normal
6,249,47,DRIVE,003945-max-iternet-drive.png,segmap,normal
6,249,15,originals,003945.png,original,normal
6,250,32,DRIVE,003945-max-vgan-drive.png,segmap,normal
6,250,42,DRIVE,003945-max-laddernet-drive.png,segmap,normal
6,250,15,originals,003945.png,original,normal
6,251,33,DRIVE,003945-max-unet-drive.png,segmap,normal
6,251,51,DRIVE,003945-max-vesselunet-drive.png,segmap,normal
6,251,15,originals,003945.png,original,normal
6,252,47,DRIVE,003945-max-iternet-drive.png,segmap,normal
6,252,51,DRIVE,003945-max-vesselunet-drive.png,segmap,normal
6,252,15,originals,003945.png,original,normal
7,253,93,STARE,000001-median-vgan-stare.png,segmap,normal
7,253,95,STARE,000001-median-unet-stare.png,segmap,normal
7,253,3,originals,000001.png,original,normal
7,254,93,STARE,000001-median-vgan-stare.png,segmap,normal
7,254,104,STARE,000001-median-eswanet-stare.png,segmap,normal
7,254,3,originals,000001.png,original,normal
7,255,93,STARE,000001-median-vgan-stare.png,segmap,normal
7,255,108,STARE,000001-median-saunet-stare.png,segmap,normal
7,255,3,originals,000001.png,original,normal
7,256,70,STARE,000001-median-iternet-stare.png,segmap,normal
7,256,80,STARE,000001-median-iternet_uni-stare.png,segmap,normal
7,256,3,originals,000001.png,original,normal
7,257,80,STARE,000001-median-iternet_uni-stare.png,segmap,normal
7,257,87,STARE,000001-median-vesselunet-stare.png,segmap,normal
7,257,3,originals,000001.png,original,normal
7,258,95,STARE,000001-median-unet-stare.png,segmap,normal
7,258,104,STARE,000001-median-eswanet-stare.png,segmap,normal
7,258,3,originals,000001.png,original,normal
7,259,70,STARE,000001-median-iternet-stare.png,segmap,normal
7,259,83,STARE,000001-median-laddernet-stare.png,segmap,normal
7,259,3,originals,000001.png,original,normal
7,260,70,STARE,000001-median-iternet-stare.png,segmap,normal
7,260,108,STARE,000001-median-saunet-stare.png,segmap,normal
7,260,3,originals,000001.png,original,normal
7,261,70,STARE,000001-median-iternet-stare.png,segmap,normal
7,261,95,STARE,000001-median-unet-stare.png,segmap,normal
7,261,3,originals,000001.png,original,normal
7,262,87,STARE,000001-median-vesselunet-stare.png,segmap,normal
7,262,93,STARE,000001-median-vgan-stare.png,segmap,normal
7,262,3,originals,000001.png,original,normal
7,263,80,STARE,000001-median-iternet_uni-stare.png,segmap,normal
7,263,83,STARE,000001-median-laddernet-stare.png,segmap,normal
7,263,3,originals,000001.png,original,normal
7,264,95,STARE,000001-median-unet-stare.png,segmap,normal
7,264,108,STARE,000001-median-saunet-stare.png,segmap,normal
7,264,3,originals,000001.png,original,normal
7,265,87,STARE,000001-median-vesselunet-stare.png,segmap,normal
7,265,108,STARE,000001-median-saunet-stare.png,segmap,normal
7,265,3,originals,000001.png,original,normal
7,266,104,STARE,000001-median-eswanet-stare.png,segmap,normal
7,266,108,STARE,000001-median-saunet-stare.png,segmap,normal
7,266,3,originals,000001.png,original,normal
7,267,95,STARE,000001-median-unet-stare.png,segmap,normal
7,267,104,STARE,000001-median-eswanet-stare.png,segmap,normal
7,267,3,originals,000001.png,original,normal
7,268,87,STARE,000001-median-vesselunet-stare.png,segmap,normal
7,268,95,STARE,000001-median-unet-stare.png,segmap,normal
7,268,3,originals,000001.png,original,normal
7,269,87,STARE,000001-median-vesselunet-stare.png,segmap,normal
7,269,104,STARE,000001-median-eswanet-stare.png,segmap,normal
7,269,3,originals,000001.png,original,normal
7,270,70,STARE,000001-median-iternet-stare.png,segmap,normal
7,270,104,STARE,000001-median-eswanet-stare.png,segmap,normal
7,270,3,originals,000001.png,original,normal
7,271,83,STARE,000001-median-laddernet-stare.png,segmap,normal
7,271,95,STARE,000001-median-unet-stare.png,segmap,normal
7,271,3,originals,000001.png,original,normal
7,272,83,STARE,000001-median-laddernet-stare.png,segmap,normal
7,272,95,STARE,000001-median-unet-stare.png,segmap,normal
7,272,3,originals,000001.png,original,normal
7,273,70,STARE,000001-median-iternet-stare.png,segmap,normal
7,273,80,STARE,000001-median-iternet_uni-stare.png,segmap,normal
7,273,3,originals,000001.png,original,normal
7,274,93,STARE,000001-median-vgan-stare.png,segmap,normal
7,274,104,STARE,000001-median-eswanet-stare.png,segmap,normal
7,274,3,originals,000001.png,original,normal
7,275,80,STARE,000001-median-iternet_uni-stare.png,segmap,normal
7,275,104,STARE,000001-median-eswanet-stare.png,segmap,normal
7,275,3,originals,000001.png,original,normal
7,276,87,STARE,000001-median-vesselunet-stare.png,segmap,normal
7,276,104,STARE,000001-median-eswanet-stare.png,segmap,normal
7,276,3,originals,000001.png,original,normal
7,277,87,STARE,000001-median-vesselunet-stare.png,segmap,normal
7,277,93,STARE,000001-median-vgan-stare.png,segmap,normal
7,277,3,originals,000001.png,original,normal
7,278,104,STARE,000001-median-eswanet-stare.png,segmap,normal
7,278,108,STARE,000001-median-saunet-stare.png,segmap,normal
7,278,3,originals,000001.png,original,normal
7,279,83,STARE,000001-median-laddernet-stare.png,segmap,normal
7,279,104,STARE,000001-median-eswanet-stare.png,segmap,normal
7,279,3,originals,000001.png,original,normal
7,280,83,STARE,000001-median-laddernet-stare.png,segmap,normal
7,280,93,STARE,000001-median-vgan-stare.png,segmap,normal
7,280,3,originals,000001.png,original,normal
7,281,83,STARE,000001-median-laddernet-stare.png,segmap,normal
7,281,87,STARE,000001-median-vesselunet-stare.png,segmap,normal
7,281,3,originals,000001.png,original,normal
7,282,87,STARE,000001-median-vesselunet-stare.png,segmap,normal
7,282,108,STARE,000001-median-saunet-stare.png,segmap,normal
7,282,3,originals,000001.png,original,normal
7,283,83,STARE,000001-median-laddernet-stare.png,segmap,normal
7,283,108,STARE,000001-median-saunet-stare.png,segmap,normal
7,283,3,originals,000001.png,original,normal
7,284,80,STARE,000001-median-iternet_uni-stare.png,segmap,normal
7,284,104,STARE,000001-median-eswanet-stare.png,segmap,normal
7,284,3,originals,000001.png,original,normal
7,285,80,STARE,000001-median-iternet_uni-stare.png,segmap,normal
7,285,95,STARE,000001-median-unet-stare.png,segmap,normal
7,285,3,originals,000001.png,original,normal
7,286,80,STARE,000001-median-iternet_uni-stare.png,segmap,normal
7,286,108,STARE,000001-median-saunet-stare.png,segmap,normal
7,286,3,originals,000001.png,original,normal
7,287,83,STARE,000001-median-laddernet-stare.png,segmap,normal
7,287,104,STARE,000001-median-eswanet-stare.png,segmap,normal
7,287,3,originals,000001.png,original,normal
7,288,80,STARE,000001-median-iternet_uni-stare.png,segmap,normal
7,288,95,STARE,000001-median-unet-stare.png,segmap,normal
7,288,3,originals,000001.png,original,normal
7,289,83,STARE,000001-median-laddernet-stare.png,segmap,normal
7,289,108,STARE,000001-median-saunet-stare.png,segmap,normal
7,289,3,originals,000001.png,original,normal
7,290,93,STARE,000001-median-vgan-stare.png,segmap,normal
7,290,95,STARE,000001-median-unet-stare.png,segmap,normal
7,290,3,originals,000001.png,original,normal
7,291,80,STARE,000001-median-iternet_uni-stare.png,segmap,normal
7,291,83,STARE,000001-median-laddernet-stare.png,segmap,normal
7,291,3,originals,000001.png,original,normal
7,292,70,STARE,000001-median-iternet-stare.png,segmap,normal
7,292,87,STARE,000001-median-vesselunet-stare.png,segmap,normal
7,292,3,originals,000001.png,original,normal
7,293,80,STARE,000001-median-iternet_uni-stare.png,segmap,normal
7,293,93,STARE,000001-median-vgan-stare.png,segmap,normal
7,293,3,originals,000001.png,original,normal
7,294,70,STARE,000001-median-iternet-stare.png,segmap,normal
7,294,93,STARE,000001-median-vgan-stare.png,segmap,normal
7,294,3,originals,000001.png,original,normal
8,295,100,STARE,000257-min-laddernet-stare.png,segmap,normal
8,295,107,STARE,000257-min-eswanet-stare.png,segmap,normal
8,295,8,originals,000257.png,original,normal
8,296,69,STARE,000257-min-vgan-stare.png,segmap,normal
8,296,94,STARE,000257-min-iternet_uni-stare.png,segmap,normal
8,296,8,originals,000257.png,original,normal
8,297,77,STARE,000257-min-saunet-stare.png,segmap,normal
8,297,94,STARE,000257-min-iternet_uni-stare.png,segmap,normal
8,297,8,originals,000257.png,original,normal
8,298,94,STARE,000257-min-iternet_uni-stare.png,segmap,normal
8,298,105,STARE,000257-min-unet-stare.png,segmap,normal
8,298,8,originals,000257.png,original,normal
8,299,77,STARE,000257-min-saunet-stare.png,segmap,normal
8,299,107,STARE,000257-min-eswanet-stare.png,segmap,normal
8,299,8,originals,000257.png,original,normal
8,300,94,STARE,000257-min-iternet_uni-stare.png,segmap,normal
8,300,98,STARE,000257-min-iternet-stare.png,segmap,normal
8,300,8,originals,000257.png,original,normal
8,301,69,STARE,000257-min-vgan-stare.png,segmap,normal
8,301,100,STARE,000257-min-laddernet-stare.png,segmap,normal
8,301,8,originals,000257.png,original,normal
8,302,98,STARE,000257-min-iternet-stare.png,segmap,normal
8,302,114,STARE,000257-min-vesselunet-stare.png,segmap,normal
8,302,8,originals,000257.png,original,normal
8,303,105,STARE,000257-min-unet-stare.png,segmap,normal
8,303,114,STARE,000257-min-vesselunet-stare.png,segmap,normal
8,303,8,originals,000257.png,original,normal
8,304,77,STARE,000257-min-saunet-stare.png,segmap,normal
8,304,100,STARE,000257-min-laddernet-stare.png,segmap,normal
8,304,8,originals,000257.png,original,normal
8,305,107,STARE,000257-min-eswanet-stare.png,segmap,normal
8,305,114,STARE,000257-min-vesselunet-stare.png,segmap,normal
8,305,8,originals,000257.png,original,normal
8,306,98,STARE,000257-min-iternet-stare.png,segmap,normal
8,306,107,STARE,000257-min-eswanet-stare.png,segmap,normal
8,306,8,originals,000257.png,original,normal
8,307,100,STARE,000257-min-laddernet-stare.png,segmap,normal
8,307,105,STARE,000257-min-unet-stare.png,segmap,normal
8,307,8,originals,000257.png,original,normal
8,308,94,STARE,000257-min-iternet_uni-stare.png,segmap,normal
8,308,107,STARE,000257-min-eswanet-stare.png,segmap,normal
8,308,8,originals,000257.png,original,normal
8,309,105,STARE,000257-min-unet-stare.png,segmap,normal
8,309,107,STARE,000257-min-eswanet-stare.png,segmap,normal
8,309,8,originals,000257.png,original,normal
8,310,100,STARE,000257-min-laddernet-stare.png,segmap,normal
8,310,114,STARE,000257-min-vesselunet-stare.png,segmap,normal
8,310,8,originals,000257.png,original,normal
8,311,69,STARE,000257-min-vgan-stare.png,segmap,normal
8,311,114,STARE,000257-min-vesselunet-stare.png,segmap,normal
8,311,8,originals,000257.png,original,normal
8,312,77,STARE,000257-min-saunet-stare.png,segmap,normal
8,312,107,STARE,000257-min-eswanet-stare.png,segmap,normal
8,312,8,originals,000257.png,original,normal
8,313,94,STARE,000257-min-iternet_uni-stare.png,segmap,normal
8,313,114,STARE,000257-min-vesselunet-stare.png,segmap,normal
8,313,8,originals,000257.png,original,normal
8,314,94,STARE,000257-min-iternet_uni-stare.png,segmap,normal
8,314,100,STARE,000257-min-laddernet-stare.png,segmap,normal
8,314,8,originals,000257.png,original,normal
8,315,98,STARE,000257-min-iternet-stare.png,segmap,normal
8,315,100,STARE,000257-min-laddernet-stare.png,segmap,normal
8,315,8,originals,000257.png,original,normal
8,316,69,STARE,000257-min-vgan-stare.png,segmap,normal
8,316,98,STARE,000257-min-iternet-stare.png,segmap,normal
8,316,8,originals,000257.png,original,normal
8,317,69,STARE,000257-min-vgan-stare.png,segmap,normal
8,317,77,STARE,000257-min-saunet-stare.png,segmap,normal
8,317,8,originals,000257.png,original,normal
8,318,107,STARE,000257-min-eswanet-stare.png,segmap,normal
8,318,114,STARE,000257-min-vesselunet-stare.png,segmap,normal
8,318,8,originals,000257.png,original,normal
8,319,69,STARE,000257-min-vgan-stare.png,segmap,normal
8,319,105,STARE,000257-min-unet-stare.png,segmap,normal
8,319,8,originals,000257.png,original,normal
8,320,69,STARE,000257-min-vgan-stare.png,segmap,normal
8,320,98,STARE,000257-min-iternet-stare.png,segmap,normal
8,320,8,originals,000257.png,original,normal
8,321,77,STARE,000257-min-saunet-stare.png,segmap,normal
8,321,100,STARE,000257-min-laddernet-stare.png,segmap,normal
8,321,8,originals,000257.png,original,normal
8,322,69,STARE,000257-min-vgan-stare.png,segmap,normal
8,322,105,STARE,000257-min-unet-stare.png,segmap,normal
8,322,8,originals,000257.png,original,normal
8,323,77,STARE,000257-min-saunet-stare.png,segmap,normal
